#{"t_start": 1776796215.0151227, "env_id": "CarRacing-v3"}
r,l,t
-56.112853,1000,128.340651
6.463878,1000,264.066942
-27.350427,1000,415.97994
-50.657895,1000,613.319412
23.287671,1000,747.637584
-29.411765,1000,878.620613
2.990033,1000,1073.176631
32.450331,1000,1205.036085
14.186851,1000,1338.917148
81.818182,1000,1530.595117
64.874552,1000,1662.919242
-3.97351,1000,1796.70242
-27.480916,1000,1993.063697
51.006711,1000,2125.251459
-69.41896,1000,2256.69299
33.105802,1000,2452.407101
7.638889,1000,2589.331087
211.643836,1000,2728.232671
24.137931,1000,2923.03652
281.118881,1000,3055.505693
83.453237,1000,3188.286079
189.036545,1000,3358.871042
384.496124,1000,3490.7079
121.47651,1000,3624.222436
410.948905,1000,3780.868628
