#{"t_start": 1776884807.5959668, "env_id": "CarRacing-v3"}
r,l,t
-57.446809,1000,116.263505
-59.70696,1000,260.656197
-64.285714,1000,429.572975
-69.230769,1000,647.886023
-53.405018,1000,783.242775
-61.130742,1000,915.248808
-54.703833,1000,1112.419363
-33.333333,1000,1244.5507
-37.5,1000,1379.305597
-31.654676,1000,1579.109138
-29.36803,1000,1714.369843
-29.577465,1000,1847.837974
-22.033898,1000,2046.088892
-29.447853,1000,2176.289837
-31.232092,1000,2311.946846
42.348754,1000,2501.265878
394.382022,1000,2635.657029
-22.297297,1000,2767.42222
69.67509,1000,2958.162726
44.171779,1000,3093.112362
352.0,1000,3230.099296
421.73913,1000,3393.472367
416.245487,1000,3530.712757
203.514377,1000,3667.462616
63.568773,1000,3816.792809
