#{"t_start": 1777066527.0319092, "env_id": "CarRacing-v3"}
r,l,t
-38.181818,1000,139.409876
-49.152542,1000,286.460962
-67.320261,1000,433.432709
-62.328767,1000,666.180199
-63.768116,1000,833.91775
-52.554745,1000,1023.302879
-67.948718,1000,1299.902113
-141.128777,772,1453.673826
-55.390335,1000,1640.167301
-59.183673,1000,1917.905028
-52.205882,1000,2102.391077
-32.20339,1000,2266.709046
-28.571429,1000,2502.231461
-43.231441,1000,2674.764024
-28.825623,1000,2851.70062
-33.098592,1000,3066.845816
-31.888545,1000,3246.466172
-111.514676,867,3415.508137
155.319149,1000,3597.390896
69.753086,1000,3822.435853
42.061281,1000,4004.134932
233.333333,1000,4174.81333
218.75,1000,4423.457138
322.077922,1000,4595.333387
-51.513308,961,4759.090288
165.326087,826,4964.967438
301.234568,1000,5135.188246
33.550489,1000,5306.295956
458.441558,1000,5557.806417
368.75,1000,5728.853134
70.818505,1000,5898.506708
463.79822,1000,6137.770659
457.863501,1000,6308.316951
62.576687,1000,6481.170977
863.636364,1000,6735.637089
662.057878,1000,6920.491099
521.262458,1000,7111.89838
361.971831,1000,7300.935478
489.830508,1000,7548.173409
642.331288,1000,7723.493711
662.237762,1000,7874.908491
178.810409,1000,8139.559628
339.862543,1000,8315.257175
698.701299,1000,8497.239831
668.456376,1000,8774.064115
460.240964,1000,8962.072975
745.238095,1000,9153.056467
733.898305,1000,9381.409188
803.448276,1000,9517.146909
728.571429,1000,9656.503702
915.7,843,9841.930856
686.377709,1000,9969.133793
682.334385,1000,10096.635755
523.376623,1000,10287.154505
84.42623,1000,10392.913667
725.342466,1000,10520.17556
817.721519,1000,10710.618837
865.397924,1000,10837.267046
497.222222,1000,10964.655476
758.167164,785,11072.251419
682.178218,1000,11259.114446
262.007168,1000,11385.270187
191.813167,606,11457.504768
336.170213,1000,11644.886995
502.941176,1000,11771.021984
722.134387,1000,11898.152996
325.806452,1000,12088.561662
683.606557,1000,12216.023155
405.190311,1000,12342.688788
763.799283,1000,12468.353049
659.124088,1000,12659.283664
610.526316,1000,12785.922971
871.326165,1000,12893.707819
395.268139,1000,13083.300609
386.577181,1000,13211.020248
655.033557,1000,13338.709743
518.556701,1000,13531.095337
194.294294,1000,13660.18076
471.428571,1000,13788.103125
261.842105,1000,13977.089039
846.360153,1000,14103.985448
534.146341,1000,14232.641954
310.0,1000,14422.335393
479.335793,1000,14549.579139
277.483444,1000,14677.165199
239.160839,1000,14868.035433
688.395904,1000,14994.7913
451.851852,1000,15122.862183
400.0,1000,15314.808637
666.773163,1000,15442.382187
861.832061,1000,15571.878021
78.664706,457,15632.303819
30.211321,397,15667.818315
192.137542,867,15844.944331
717.857143,1000,15973.785662
301.234568,1000,16100.685514
361.783439,1000,16289.947462
422.807018,1000,16416.263238
659.493671,1000,16544.61097
14.264158,758,16692.835606
41.069231,398,16747.3815
382.876712,1000,16874.287615
632.342007,1000,17000.704077
603.225806,1000,17193.820818
171.186441,1000,17321.844129
742.105263,1000,17447.903324
423.333333,1000,17632.526188
825.266904,1000,17760.255342
685.964912,1000,17887.567752
303.908795,1000,18080.651517
627.586207,1000,18207.346016
523.239437,1000,18315.159901
616.171617,1000,18506.210006
751.351351,1000,18634.68791
819.732441,1000,18760.699909
81.818182,1000,18942.563614
529.213483,1000,19070.835088
245.454545,1000,19197.843743
872.413793,1000,19325.716541
850.980392,1000,19517.451792
733.333333,1000,19656.750162
858.015267,1000,19804.756348
833.544304,1000,20011.328287
725.622776,1000,20147.277087
696.178344,1000,20281.866876
344.897959,1000,20479.452737
888.372093,1000,20606.838412
881.012658,1000,20735.948196
